,Unnamed: 0.1,Unnamed: 0,title,date,stock,Text_Cleaned,Score,label,score
885231,885231,897103.0,How Social Media Stocks Fared During The Pandemic,2020-06-01 11:30:00-04:00,NFLX,how social media stocks fared during the pandemic,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9801794290542603
885232,885232,897104.0,"Benzinga's Bulls And Bears Of The Week: Amazon, Disney, Netflix And More",2020-05-30 13:47:00-04:00,NFLX,benzingas bulls and bears of the week amazon disney netflix and more,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.1779}",neutral,0.9998759031295776
885233,885233,897105.0,Martin Scorsese's Next Movie Will Be Financed By Apple: Report,2020-05-28 09:13:00-04:00,NFLX,martin scorseses next movie will be financed by apple report,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998843669891357
885234,885234,897106.0,What's Behind Netflix's Recent Weakness?,2020-05-27 14:56:00-04:00,NFLX,whats behind netflixs recent weakness,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.4215}",negative,0.9977017045021057
885235,885235,897107.0,A Look Into Netflix's Price Over Earnings,2020-05-27 10:32:00-04:00,NFLX,a look into netflixs price over earnings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998700618743896
885236,885236,897108.0,"Shares of several companies in the broader technology sector are trading lower despite market strength. Weakness potentially related to business reopenings and eased lockdown restrictions, as several names in the tech sector have benefited from work-from-home, home entertainment and e-commerce trends amid the pandemic.",2020-05-27 10:24:00-04:00,NFLX,shares of several companies in the broader technology sector are trading lower despite market strength weakness potentially related to business reopenings and eased lockdown restrictions as several names in the tech sector have benefited from work from home home entertainment and e commerce trends amid the pandemic,"{'neg': 0.087, 'neu': 0.741, 'pos': 0.172, 'compound': 0.5725}",negative,0.9976690411567688
885237,885237,897109.0,Same Old Leadership Song Lifts These Leveraged ETFs,2020-05-27 09:19:00-04:00,NFLX,same old leadership song lifts these leveraged etfs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.998986542224884
885238,885238,897110.0,These 10 Stocks Have Surged During The Coronavirus Pandemic,2020-05-27 09:18:00-04:00,NFLX,these 10 stocks have surged during the coronavirus pandemic,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9995965361595154
885239,885239,897111.0,"Netflix shares are trading lower. Weakness potentially related to market strength amid vaccine hopes and business reopenings, which could be a potentially negative catalyst for at-home streaming services.",2020-05-26 11:38:00-04:00,NFLX,netflix shares are trading lower weakness potentially related to market strength amid vaccine hopes and business reopenings which could be a potentially negative catalyst for at home streaming services,"{'neg': 0.218, 'neu': 0.576, 'pos': 0.206, 'compound': -0.128}",negative,0.9987562894821167
885240,885240,897112.0,Biotech Shares In Focus As Encouraging Vaccine News Leads Broad Market Rally,2020-05-26 10:10:00-04:00,NFLX,biotech shares in focus as encouraging vaccine news leads broad market rally,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.6808}",positive,0.9996337890625
885241,885241,897113.0,"'FAANG Stocks Are Strong Once Again,' Facebook, Amazon, Netflix Hit Record Highs Last Week",2020-05-26 07:15:00-04:00,NFLX,faang stocks are strong once again facebook amazon netflix hit record highs last week,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.6124}",positive,0.9996814727783203
885242,885242,897114.0,US Most-Subscribed YouTube Channel 'Cocomelon' Coming To Netflix In June,2020-05-26 02:32:00-04:00,NFLX,us most subscribed youtube channel cocomelon coming to netflix in june,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998898506164551
885243,885243,897115.0,"Barron's Picks And Pans: Dropbox, Slack, Starbucks And More",2020-05-23 13:16:00-04:00,NFLX,barrons picks and pans dropbox slack starbucks and more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.999873161315918
885244,885244,897116.0,Pistons 'Bad Boy' John Salley Talks 'The Last Dance' And His Relationship With Michael Jordan,2020-05-23 12:00:00-04:00,NFLX,pistons bad boy john salley talks the last dance and his relationship with michael jordan,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.5423}",neutral,0.9998682737350464
885245,885245,897117.0,The Secret to Tech's Resilience to COVID-19- Infrastructure Expansion,2020-05-22 11:44:00-04:00,NFLX,the secret to techs resilience to covid 19 infrastructure expansion,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9767637252807617
885246,885246,897118.0,Netflix To Automatically Cancel Unused Subscriptions,2020-05-22 01:10:00-04:00,NFLX,netflix to automatically cancel unused subscriptions,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.25}",neutral,0.9996501207351685
885247,885247,897119.0,"New Investors Pile In, Fuel Record Rise In Account Openings, Trading Volumes",2020-05-21 12:02:00-04:00,NFLX,new investors pile in fuel record rise in account openings trading volumes,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9996423721313477
885248,885248,897120.0,"Citigroup Maintains Neutral on Netflix, Raises Price Target to $450",2020-05-21 11:36:00-04:00,NFLX,citigroup maintains neutral on netflix raises price target to dollars 50,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9995456337928772
885249,885249,897121.0,"Netflix shares are trading lower, potentially selling off following recent strength. The coronavirus pandemic has been a positive catalyst for streaming services and economic reopenings across the US may provide a potential headwind.",2020-05-21 11:31:00-04:00,NFLX,netflix shares are trading lower potentially selling off following recent strength the coronavirus pandemic has been a positive catalyst for streaming services and economic reopenings across the us may provide a potential headwind,"{'neg': 0.055, 'neu': 0.721, 'pos': 0.224, 'compound': 0.7783}",negative,0.9969924688339233
885250,885250,897122.0,"Netflix: If Users Don't Confirm They Want To Keep Subscribing, Company Will Automatically Cancel Subscription",2020-05-21 11:08:00-04:00,NFLX,netflix if users dont confirm they want to keep subscribing company will automatically cancel subscription,"{'neg': 0.199, 'neu': 0.801, 'pos': 0.0, 'compound': -0.3009}",neutral,0.9947695136070251
885251,885251,897123.0,"Netflix Shares Relatively Quiet, Hearing Co. To Ask Inactive Members To Either Confirm Their Membership Or Cancel",2020-05-21 11:05:00-04:00,NFLX,netflix shares relatively quiet hearing co to ask inactive members to either confirm their membership or cancel,"{'neg': 0.104, 'neu': 0.781, 'pos': 0.115, 'compound': 0.0516}",neutral,0.9997467398643494
885252,885252,897124.0,Chop Chop: Strong Earnings Lift Markets After Tuesday Thud; FOMC Minutes Ahead,2020-05-20 12:48:00-04:00,NFLX,chop chop strong earnings lift markets after tuesday thud fomc minutes ahead,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.5106}",positive,0.9996600151062012
885253,885253,897125.0,"'Philippines proposes tax on Netflix, Facebook ads, Lazada purchases amid coronavirus pandemic' -SCMB Report",2020-05-20 08:49:00-04:00,NFLX,philippines proposes tax on netflix facebook ads lazada purchases amid coronavirus pandemic scmb report,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.8694625496864319
885254,885254,897126.0,Why Sony Sold Streaming Rights For Tom Hanks Movie To Apple Instead Of Waiting Out The Pandemic,2020-05-20 05:42:00-04:00,NFLX,why sony sold streaming rights for tom hanks movie to apple instead of waiting out the pandemic,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.997804582118988
885255,885255,897127.0,Stocks That Hit 52-Week Highs On Tuesday,2020-05-19 10:43:00-04:00,NFLX,stocks that hit 52 week highs on tuesday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9955780506134033
885256,885256,897128.0,"Walmart Earnings Look Strong Across the Board, But Home Depot Down After Missing on EPS",2020-05-19 10:08:00-04:00,NFLX,walmart earnings look strong across the board but home depot down after missing on eps,"{'neg': 0.156, 'neu': 0.724, 'pos': 0.12, 'compound': -0.1655}",negative,0.9987523555755615
885257,885257,897129.0,"'Apple buys older shows for TV+, stepping up Netflix challenge' -Earlier SCMP Report",2020-05-19 08:15:00-04:00,NFLX,apple buys older shows for tv stepping up netflix challenge earlier scmp report,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.0772}",positive,0.9815065860748291
885258,885258,897130.0,Nasdaq To Restrict Chinese Listings With New Strict IPO Requirements: Report,2020-05-19 06:29:00-04:00,NFLX,nasdaq to restrict chinese listings with new strict ipo requirements report,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.3818}",neutral,0.770802915096283
885259,885259,897131.0,"Shares of several 'stay-at-home' plays, including streaming, e-commerce, virtual communication, and home fitness, are trading lower on a potential sell-off as states begin to reopen, potentially making them lose momentum.",2020-05-18 14:32:00-04:00,NFLX,shares of several stay at home plays including streaming e commerce virtual communication and home fitness are trading lower on a potential sell off as states begin to reopen potentially making them lose momentum,"{'neg': 0.122, 'neu': 0.721, 'pos': 0.157, 'compound': 0.1027}",negative,0.9987095594406128
885260,885260,897132.0,"Barron's Picks And Pans: Cisco, Gilead, Netflix, Wayfair And More",2020-05-17 11:00:00-04:00,NFLX,barrons picks and pans cisco gilead netflix wayfair and more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998670816421509
885261,885261,897133.0,"Benzinga's Bulls And Bears Of The Week: Boeing, SmileDirectClub, Tesla And More",2020-05-17 10:16:00-04:00,NFLX,benzingas bulls and bears of the week boeing smiledirectclub tesla and more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998300075531006
885262,885262,897134.0,"Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios",2020-05-16 10:15:00-04:00,NFLX,q1 13 f roundup how buffett einhorn ackman and others adjusted their portfolios,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998295307159424
885263,885263,897135.0,Trader Shares Approach To The Volatile Markets: 'Define Your Risk',2020-05-16 09:45:00-04:00,NFLX,trader shares approach to the volatile markets define your risk,"{'neg': 0.171, 'neu': 0.65, 'pos': 0.179, 'compound': 0.0258}",neutral,0.999864935874939
885264,885264,897136.0,"Hedge Fund Duquesne 13F Shows Increased Stakes In Facebook, Alibaba, Netflix, Amazon, Google, Alnylman",2020-05-15 14:43:00-04:00,NFLX,hedge fund duquesne 13 f shows increased stakes in facebook alibaba netflix amazon google alnylman,"{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.4215}",positive,0.9988024234771729
885265,885265,897137.0,"Quibi Blames Coronavirus For Lackluster Launch, But Is Its Strategy The Real Problem?",2020-05-15 14:35:00-04:00,NFLX,quibi blames coronavirus for lackluster launch but is its strategy the real problem,"{'neg': 0.329, 'neu': 0.671, 'pos': 0.0, 'compound': -0.6597}",negative,0.967937707901001
885266,885266,897138.0,Quick Retreat: Impressive Thursday Turnaround Halted in Its Tracks Amid Fresh Trade Tiff,2020-05-15 10:22:00-04:00,NFLX,quick retreat impressive thursday turnaround halted in its tracks amid fresh trade tiff,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.7506}",positive,0.9931026697158813
885267,885267,897139.0,"Mark Cuban On Consumer Demand, Small Businesses Dilemma And Market Uncertainty",2020-05-15 06:35:00-04:00,NFLX,mark cuban on consumer demand small businesses dilemma and market uncertainty,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.5574}",negative,0.9905745387077332
885268,885268,897140.0,"3 Reason To Buy Netflix Stock Right Now, According To Jefferies",2020-05-14 12:44:00-04:00,NFLX,3 reason to buy netflix stock right now according to jefferies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.999568521976471
885269,885269,897141.0,Stocks That Hit 52-Week Highs On Thursday,2020-05-14 10:35:00-04:00,NFLX,stocks that hit 52 week highs on thursday,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9955268502235413
885270,885270,897142.0,"Jefferies Initiates Coverage On Netflix with Buy Rating, Announces Price Target of $520",2020-05-14 10:26:00-04:00,NFLX,jefferies initiates coverage on netflix with buy rating announces price target of dollars 20,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9967398047447205
885271,885271,897143.0,"Netflix Analyst Says Falling Churn, Strong Late April Subscriber Trends Boost Hopes",2020-05-13 10:20:00-04:00,NFLX,netflix analyst says falling churn strong late april subscriber trends boost hopes,"{'neg': 0.087, 'neu': 0.435, 'pos': 0.478, 'compound': 0.802}",positive,0.999616265296936
885272,885272,897144.0,"""Stay at Home"" Stocks Still Rule the Roost as Nvidia, Microsoft, Apple Start Week Firmly",2020-05-12 16:11:00-04:00,NFLX,stay at home stocks still rule the roost as nvidia microsoft apple start week firmly,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.999394416809082
885273,885273,897145.0,"ESPAÑOL • Acciones de Tilray Caen Luego de Reporte Trimestal, Harmless, Ketamina en Farmacias, Lo Nuevo de Netflix, y Más",2020-05-12 12:44:00-04:00,NFLX,español • acciones de tilray caen luego de reporte trimestal harmless ketamina en farmacias lo nuevo de netflix y más,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.25}",neutral,0.9998449087142944
885274,885274,897146.0,"With This NASDAQ-100 Soaring, Don't Forget This ETF",2020-05-12 06:31:00-04:00,NFLX,with this nasdaq 100 soaring dont forget this etf,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.1695}",neutral,0.9998730421066284
885275,885275,897147.0,Amazon Might Be Looking To Buy Struggling AMC Theaters: Report,2020-05-11 10:35:00-04:00,NFLX,amazon might be looking to buy struggling amc theaters report,"{'neg': 0.224, 'neu': 0.64, 'pos': 0.136, 'compound': -0.2732}",neutral,0.999658465385437
885276,885276,897148.0,"'Psyched': Compass Closes $80M Series B, Danish Scientists Discover Method For Producing Psilocybin From Yeast",2020-05-10 16:15:00-04:00,NFLX,psyched compass closes dollars 0 million series b danish scientists discover method for producing psilocybin from yeast,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9997332692146301
885277,885277,897149.0,"Along With Dramatic Jobs Data, Investors Scrutinize Recent Earnings From Uber, Square",2020-05-08 10:23:00-04:00,NFLX,along with dramatic jobs data investors scrutinize recent earnings from uber square,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9972558617591858
885278,885278,897150.0,"A Low-Cost, FAAMNG-Heavy ETF For May",2020-05-06 17:15:00-04:00,NFLX,a low cost faamng heavy etf for may,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.2732}",neutral,0.9915245175361633
885279,885279,897151.0,Netflix shares are trading higher. Strength potentially related to increased interest in streaming amid theater closures as a result of the coronavirus pandemic.,2020-05-06 12:55:00-04:00,NFLX,netflix shares are trading higher strength potentially related to increased interest in streaming amid theater closures as a result of the coronavirus pandemic,"{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.8591}",positive,0.9997016787528992
885280,885280,897152.0,Netflix Shares Rebound Over $435 Level On Volume Spike; Hearing Jon Najarian Mentioned On CNBC's Fast Money: Halftime Report,2020-05-06 12:37:00-04:00,NFLX,netflix shares rebound over dollars 35 level on volume spike hearing jon najarian mentioned on cnbcs fast money halftime report,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.296}",positive,0.9996364116668701
885281,885281,897153.0,Amazon Emerges As The Winner Of The COVID-19 Outbreak,2020-05-06 10:56:00-04:00,NFLX,amazon emerges as the winner of the covid 19 outbreak,"{'neg': 0.0, 'neu': 0.593, 'pos': 0.407, 'compound': 0.6705}",neutral,0.9998818635940552
885282,885282,897154.0,"ESPAÑOL • Noticias del Día: Una Línea de Ropa de 'Narcos', Alice Moon y el SHC, Acciones de Cannabis, MindMed y el LSD, y Más",2020-05-05 17:55:00-04:00,NFLX,español • noticias del día una línea de ropa de narcos alice moon y el shc acciones de cannabis mindmed y el lsd y más,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9997873902320862
885283,885283,897155.0,3 ETFs For Disney Earnings,2020-05-05 08:18:00-04:00,NFLX,3 etfs for disney earnings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.999881386756897
885284,885284,897156.0,Netflix shares are trading higher despite overall market weakness. Strength potentially related to increased interest in streaming amid theater closures as a result of the coronavirus pandemic.,2020-05-04 11:32:00-04:00,NFLX,netflix shares are trading higher despite overall market weakness strength potentially related to increased interest in streaming amid theater closures as a result of the coronavirus pandemic,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.8964}",positive,0.9995443224906921
885285,885285,897157.0,Here's What Warren Buffett Thinks About Tesla And Elon Musk,2020-05-02 15:55:00-04:00,NFLX,heres what warren buffett thinks about tesla and elon musk,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998723268508911
885286,885286,897158.0,"Warren Buffett Says There's No Bubble In FANG Stocks, But He's Still Not Buying",2020-05-02 09:00:00-04:00,NFLX,warren buffett says theres no bubble in fang stocks but hes still not buying,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.1531}",neutral,0.996802806854248
885287,885287,897159.0,Netflix shares are trading higher despite overall market weakness. Strength potentially related to increased interest in streaming amid theater closures as a result of the coronavirus pandemic.,2020-04-30 11:17:00-04:00,NFLX,netflix shares are trading higher despite overall market weakness strength potentially related to increased interest in streaming amid theater closures as a result of the coronavirus pandemic,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.8964}",positive,0.9995443224906921
885288,885288,897160.0,"Locked Down, Demand Up: Amazon Shines As Virus Economy Plays To Its Strengths",2020-04-29 11:32:00-04:00,NFLX,locked down demand up amazon shines as virus economy plays to its strengths,"{'neg': 0.089, 'neu': 0.533, 'pos': 0.379, 'compound': 0.5994}",positive,0.9996126294136047
885289,885289,897161.0,"May Market Outlook: No Spring Fling This Year As Dismal Data, Weak Earnings Seen Ahead",2020-04-29 09:24:00-04:00,NFLX,may market outlook no spring fling this year as dismal data weak earnings seen ahead,"{'neg': 0.431, 'neu': 0.569, 'pos': 0.0, 'compound': -0.8442}",negative,0.9987332224845886
885290,885290,897162.0,AT&T Is Hoping HBO Max Will Turn The Tide,2020-04-29 06:47:00-04:00,NFLX,at and t is hoping hbo max will turn the tide,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",positive,0.9909494519233704
885291,885291,897163.0,Poland Plans to Introduce a 1.5% Surcharge on the Revenue of Video-on-demand Platforms Such as Netflix,2020-04-29 05:19:00-04:00,NFLX,poland plans to introduce a 1.5 percent surcharge on the revenue of video on demand platforms such as netflix,"{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.128}",neutral,0.895727276802063
885292,885292,897164.0,"Netflix Working On 'Social Distance,' A New Show From The Maker Of 'Orange Is The New Black'",2020-04-29 00:07:00-04:00,NFLX,netflix working on social distance a new show from the maker of orange is the new black,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998730421066284
885293,885293,897165.0,Oscar Organizers To Allow Films Released On Streaming Platforms To Be Eligible For 2021 Academic Awards,2020-04-28 16:51:00-04:00,NFLX,oscar organizers to allow films released on streaming platforms to be eligible for 2021 academic awards,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.5994}",neutral,0.9998656511306763
885294,885294,897166.0,Netflix shares are trading lower. Not yet currently seeing company-specific news.,2020-04-28 11:48:00-04:00,NFLX,netflix shares are trading lower not yet currently seeing company specific news,"{'neg': 0.153, 'neu': 0.694, 'pos': 0.153, 'compound': 0.0}",negative,0.987354576587677
885295,885295,897167.0,Blue Chip Stocks Resisting COVID-19,2020-04-28 11:13:00-04:00,NFLX,blue chip stocks resisting covid 19,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998544454574585
885296,885296,897168.0,"Coronavirus Crisis Could Lead to M&A in TV, Film Production",2020-04-28 05:44:00-04:00,NFLX,coronavirus crisis could lead to m and a in tv film production,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.6249}",negative,0.9930062294006348
885297,885297,897169.0,"Filmmakers Using Virtual Reality Tools Created by Video Game Companies Including Epic, Nintendo to Use in Productions for Disney, Netflix",2020-04-27 05:26:00-04:00,NFLX,filmmakers using virtual reality tools created by video game companies including epic nintendo to use in productions for disney netflix,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.25}",neutral,0.9998890161514282
885298,885298,897170.0,"7 Best-Performing Stocks Of 2020: Buy, Sell Or Hold?",2020-04-26 18:05:00-04:00,NFLX,7 best performing stocks of 2020 buy sell or hold,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",neutral,0.9997664093971252
885299,885299,897171.0,"Barron's Picks And Pans: Albertsons, Carnival, Harley-Davidson And More",2020-04-25 15:32:00-04:00,NFLX,barrons picks and pans albertsons carnival harley davidson and more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998657703399658
885300,885300,897172.0,"Bulls And Bears Of The Week: Amazon, Boeing, Disney, Netflix And More",2020-04-25 15:20:00-04:00,NFLX,bulls and bears of the week amazon boeing disney netflix and more,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.1779}",neutral,0.9998643398284912
885301,885301,897173.0,"Netflix Prices 3.625% Senior Notes Due 2025 Offering, €470M 3% Senior Notes Due 2025",2020-04-23 15:45:00-04:00,NFLX,netflix prices 3.625 percent senior notes due 2025 offering 470 million 3 percent senior notes due 2025,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998914003372192
885302,885302,897174.0,"SunTrust Robinson Humphrey Maintains Buy on Netflix, Raises Price Target to $475",2020-04-23 11:00:00-04:00,NFLX,suntrust robinson humphrey maintains buy on netflix raises price target to dollars 75,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9996077418327332
885303,885303,897175.0,Why Netflix's Stock Is Trading Higher Today,2020-04-23 10:50:00-04:00,NFLX,why netflixs stock is trading higher today,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9995535016059875
885304,885304,897176.0,"Morgan Stanley Maintains Overweight on Netflix, Raises Price Target to $485",2020-04-23 10:30:00-04:00,NFLX,morgan stanley maintains overweight on netflix raises price target to dollars 85,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.3612}",negative,0.861022412776947
885305,885305,897177.0,"Netflix Will Sell Dollar, Euro Junk Bonds At Record Low Yield",2020-04-23 10:15:00-04:00,NFLX,netflix will sell dollar euro junk bonds at record low yield,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}",negative,0.9919725656509399
885306,885306,897178.0,Netflix shares are trading higher. The company on Tuesday reported Q1 results. Strength potentially related to increased interest in streaming services amid the coronavirus pandemic.,2020-04-23 09:55:00-04:00,NFLX,netflix shares are trading higher the company on tuesday reported first quarter results strength potentially related to increased interest in streaming services amid the coronavirus pandemic,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.8591}",positive,0.9997168183326721
885307,885307,897179.0,Eli Lilly Kicks Off Earnings Day With A Beat And Investors Prepare For Intel After Close,2020-04-23 09:45:00-04:00,NFLX,eli lilly kicks off earnings day with a beat and investors prepare for intel after close,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.5274507999420166
