,Unnamed: 0.1,Unnamed: 0,title,date,stock,Text_Cleaned,Score,label,score
1248297,1248297,1261155.0,"Volkswagen Cuts Costs, Targets Electric Future",2020-06-09 16:52:00-04:00,TSLA,volkswagen cuts costs targets electric future,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}",positive,0.9976069927215576
1248298,1248298,1261156.0,Tesla Bolsters EV Enthusiasm With German Factory,2020-06-09 16:30:00-04:00,TSLA,tesla bolsters ev enthusiasm with german factory,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",positive,0.9993759989738464
1248299,1248299,1261157.0,Tesla Bull Vs. Bear: Ron Baron And Paul Meeks,2020-06-09 14:33:00-04:00,TSLA,tesla bull vs bear ron baron and paul meeks,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998464584350586
1248300,1248300,1261158.0,"'Tesla adds Model Y to referral program, surprising move indicating weak demand' -Elektrek Report",2020-06-09 11:53:00-04:00,TSLA,tesla adds model y to referral program surprising move indicating weak demand elektrek report,"{'neg': 0.251, 'neu': 0.629, 'pos': 0.12, 'compound': -0.3182}",negative,0.9846341013908386
1248301,1248301,1261159.0,Nikola Skyrockets After IPO: What To Know About The EV Truck Manufacturer,2020-06-09 11:43:00-04:00,TSLA,nikola skyrockets after ipo what to know about the ev truck manufacturer,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9722185730934143
1248302,1248302,1261160.0,Travel Stocks Lose Momentum In Pre-Market After Leading Yesterday's Sharp Rally,2020-06-09 09:49:00-04:00,TSLA,travel stocks lose momentum in pre market after leading yesterdays sharp rally,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}",positive,0.7109043598175049
1248303,1248303,1261161.0,"UPDATE: 'Tesla defied county orders so it could restart production. Days later, workers tested positive for the coronavirus.' -Washington Post Report",2020-06-09 08:47:00-04:00,TSLA,update tesla defied county orders so it could restart production days later workers tested positive for the coronavirus washington post report,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.5574}",neutral,0.8368498682975769
1248304,1248304,1261162.0,Tesla Reported Several Coronavirus Cases Among Employees,2020-06-09 08:38:00-04:00,TSLA,tesla reported several coronavirus cases among employees,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9955501556396484
1248305,1248305,1261163.0,Morgan Stanley US And China Autos And Shared Mobility Teams To Discuss Tesla On Webcast From 9:00-11:00 a.m. ET,2020-06-09 08:27:00-04:00,TSLA,morgan stanley us and china autos and shared mobility teams to discuss tesla on webcast from 0 to 0 a m et,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.34}",neutral,0.999882698059082
1248306,1248306,1261164.0,"Benzinga Pro's Top 5 Stocks To Watch For Tues., Jun. 9, 2020: TSLA, IZEA, FIVE, M, OPK",2020-06-09 08:22:00-04:00,TSLA,benzinga pros top 5 stocks to watch for tues jun 9 2020 tsla izea five m opk,"{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.2023}",neutral,0.9998348951339722
1248307,1248307,1261165.0,Tesla Vs. Nio Vs. Xpeng: A Look At The Chinese Electric Vehicle Market,2020-06-09 08:08:00-04:00,TSLA,tesla vs nio vs xpeng a look at the chinese electric vehicle market,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998264908790588
1248308,1248308,1261166.0,"Barron Says Believes Tesla Will Be $2,000-$3,000 In Next Five Years",2020-06-09 07:59:00-04:00,TSLA,barron says believes tesla will be dollars 000 dollars 000 in next five years,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998760223388672
1248309,1248309,1261167.0,"Ron Barron Says Sees 10X More To Go On Tesla, 20x On SpaceX",2020-06-09 07:52:00-04:00,TSLA,ron barron says sees 10 times more to go on tesla 20 times on spacex,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.6929519772529602
1248310,1248310,1261168.0,Ron Barron Says Would Like To Buy More Tesla,2020-06-09 07:50:00-04:00,TSLA,ron barron says would like to buy more tesla,"{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.3612}",neutral,0.9996771812438965
1248311,1248311,1261169.0,Investor Ron Barron Being Interviewed On CNBC,2020-06-09 07:42:00-04:00,TSLA,investor ron barron being interviewed on cnbc,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998677968978882
1248312,1248312,1261170.0,"Tesla, Amazon Backer Baillie Gifford Invests $35M In Air Taxi Startup Lilium",2020-06-09 01:06:00-04:00,TSLA,tesla amazon backer baillie gifford invests dollars 5 million in air taxi startup lilium,"{'neg': 0.0, 'neu': 0.884, 'pos': 0.116, 'compound': 0.1779}",neutral,0.9995802044868469
1248313,1248313,1261171.0,NASDAQ Closes At All-Time High,2020-06-08 19:12:00-04:00,TSLA,nasdaq closes at all time high,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9901609420776367
1248314,1248314,1261172.0,Why Nikola's Stock Is Trading Higher Today,2020-06-08 16:27:00-04:00,TSLA,why nikolas stock is trading higher today,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9992639422416687
1248315,1248315,1261173.0,How China Became The World's Largest Electric Vehicle Market,2020-06-08 15:38:00-04:00,TSLA,how china became the worlds largest electric vehicle market,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9992176294326782
1248316,1248316,1261174.0,The IMX Rebounds In May In Tandem With The Market,2020-06-08 14:08:00-04:00,TSLA,the imx rebounds in may in tandem with the market,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9995792508125305
1248317,1248317,1261175.0,Million-mile' Battery Ready To Make Says Tesla Battery Producer,2020-06-08 13:42:00-04:00,TSLA,million mile battery ready to make says tesla battery producer,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",neutral,0.9997351765632629
1248318,1248318,1261176.0,"'Tesla releases fascinating impact report, deep dive into efficiency, lifetime footprint, and more' -Elektrek Report",2020-06-08 13:13:00-04:00,TSLA,tesla releases fascinating impact report deep dive into efficiency lifetime footprint and more elektrek report,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}",neutral,0.9978848099708557
1248319,1248319,1261177.0,Investor Movement Index Summary: May 2020,2020-06-08 12:47:00-04:00,TSLA,investor movement index summary may 2020,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998900890350342
1248320,1248320,1261178.0,"'CATL Now Promises 2-Million Kilometer, 16-Year Battery Technology' -InsideEVs Report",2020-06-08 11:09:00-04:00,TSLA,catl now promises 2 million kilometer 16 year battery technology insideevs report,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}",neutral,0.994335949420929
1248321,1248321,1261179.0,"Tesla shares are trading higher after China's CPCA said Tesla sold 11,095 China-made Model 3 vehicles in May, up 205% month over month.",2020-06-08 10:33:00-04:00,TSLA,tesla shares are trading higher after chinas cpca said tesla sold 11095 china made model 3 vehicles in may up 205 percent month over month,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.296}",positive,0.9997281432151794
1248322,1248322,1261180.0,"CORRECTION: Hearing Ron Barron Said To Appear On CNBC Squawk Box On 6/9 At 7:30 a.m. EST; A Prior Headline Suggested 7:30 p.m., This Was Incorrect",2020-06-08 10:24:00-04:00,TSLA,correction hearing ron barron said to appear on cnbc squawk box on at 0 a m est a prior headline suggested 0 p m this was incorrect,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9924765229225159
1248323,1248323,1261181.0,Hearing Ron Barron To Appear On CNBC Squawk Box On 6/9 At 7:30 a.m. EST,2020-06-08 09:35:00-04:00,TSLA,hearing ron barron to appear on cnbc squawk box on at 0 a m est,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998776912689209
1248324,1248324,1261182.0,"Tesla Was Top-Selling Chinese EV Brand In May, Sales Jump 205%: Report",2020-06-08 09:02:00-04:00,TSLA,tesla was top selling chinese ev brand in may sales jump 205 percent report,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.2023}",positive,0.9996733665466309
1248325,1248325,1261183.0,'Tesla made-in-China Model 3 sales jump to record high' -Elektrek Report,2020-06-08 08:58:00-04:00,TSLA,tesla made in china model 3 sales jump to record high elektrek report,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9996933937072754
1248326,1248326,1261184.0,"China's CPCA Says Tesla Sold 11,095 China-made Model 3 Vehicles in May, Up 205% MoM",2020-06-08 05:14:00-04:00,TSLA,chinas cpca says tesla sold 11095 china made model 3 vehicles in may up 205 percent mom,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9996472597122192
1248327,1248327,1261185.0,"CATL Is Ready To Make Million-Mile Batteries For Electric Vehicles, Says Chinese Battery Giant's Chairman",2020-06-08 04:49:00-04:00,TSLA,catl is ready to make million mile batteries for electric vehicles says chinese battery giants chairman,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",neutral,0.999333918094635
1248328,1248328,1261186.0,"Starship Is Top Priority, Elon Musk Tells To SpaceX Employees",2020-06-08 01:17:00-04:00,TSLA,starship is top priority elon musk tells to spacex employees,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.2023}",neutral,0.9996675252914429
1248329,1248329,1261187.0,"Bulls And Bears Of The Week: Gilead, Shopify, Tesla And More",2020-06-06 14:26:00-04:00,TSLA,bulls and bears of the week gilead shopify tesla and more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998818635940552
1248330,1248330,1261188.0,"ESPAÑOL • Cannabis en Argentina, Blockchain Uruguayo, Elon Musk, Warren Buffett, Jeff Bezos, Isiah Thomas, y Canopy Growth",2020-06-05 17:19:00-04:00,TSLA,español • cannabis en argentina blockchain uruguayo elon musk warren buffett jeff bezos isiah thomas y canopy growth,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.3818}",neutral,0.999840259552002
1248331,1248331,1261189.0,"Airlines, Casino Stocks Getting A Lift In Pre-Market Trading as Surprising Jobs Report Gets Digested",2020-06-05 10:43:00-04:00,TSLA,airlines casino stocks getting a lift in pre market trading as surprising jobs report gets digested,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.2732}",positive,0.9996519088745117
1248332,1248332,1261190.0,"Friday's Market Minute: Nasdaq's Top Performers: TSLA, REGN, PYPL",2020-06-05 09:29:00-04:00,TSLA,fridays market minute nasdaqs top performers tsla regn pypl,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}",neutral,0.999862790107727
1248333,1248333,1261191.0,'Tesla Model 3 becomes best-selling car in the UK for second month in a row' -Elektrek Report,2020-06-05 09:17:00-04:00,TSLA,tesla model 3 becomes best selling car in the uk for second month in a row elektrek report,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",positive,0.9996193647384644
1248334,1248334,1261192.0,What Elon Musk Thinks About Amazon: 'Monopolies Are Wrong!',2020-06-04 15:15:00-04:00,TSLA,what elon musk thinks about amazon monopolies are wrong,"{'neg': 0.263, 'neu': 0.593, 'pos': 0.144, 'compound': -0.34}",neutral,0.9998220801353455
1248335,1248335,1261193.0,'Tesla quietly acquired automated manufacturing firm to design factories' -Electrek Report,2020-06-04 15:12:00-04:00,TSLA,tesla quietly acquired automated manufacturing firm to design factories electrek report,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.6181941032409668
1248336,1248336,1261194.0,'Time to break up Amazon. Monopolies are wrong!' -Tweet From Elon Musk,2020-06-04 14:06:00-04:00,TSLA,time to break up amazon monopolies are wrong tweet from elon musk,"{'neg': 0.209, 'neu': 0.676, 'pos': 0.115, 'compound': -0.34}",neutral,0.9998383522033691
1248337,1248337,1261195.0,Today's Pickup: Saudi Arabia And Russia Push For Extending Oil Output Cuts,2020-06-04 14:03:00-04:00,TSLA,todays pickup saudi arabia and russia push for extending oil output cuts,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}",positive,0.9985590577125549
1248338,1248338,1261196.0,'GM starts electric van program said to aim to 'beat Tesla to the segment'' -Electrek,2020-06-04 08:54:00-04:00,TSLA,gm starts electric van program said to aim to beat tesla to the segment electrek,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.988177478313446
1248339,1248339,1261197.0,"Tesla Will Be Rolling Out Cars At Berlin Plant In Less Than A Year, Government Official Says",2020-06-04 06:42:00-04:00,TSLA,tesla will be rolling out cars at berlin plant in less than a year government official says,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998846054077148
1248340,1248340,1261198.0,Tesla Plans to Have Car Plant Near Berlin Operating in a Year,2020-06-04 05:44:00-04:00,TSLA,tesla plans to have car plant near berlin operating in a year,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998800754547119
1248341,1248341,1261199.0,Three Other Policemen Charged In George Floyd Case,2020-06-04 04:41:00-04:00,TSLA,three other policemen charged in george floyd case,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.2023}",neutral,0.9998501539230347
1248342,1248342,1261200.0,'Tesla announces massive Supercharger expansion in China to support growth' -Elektrek Report,2020-06-03 15:09:00-04:00,TSLA,tesla announces massive supercharger expansion in china to support growth elektrek report,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}",positive,0.9990598559379578
1248343,1248343,1261201.0,Chinese EV Maker Xpeng Motors Seeks $500M US IPO: Report,2020-06-03 13:58:00-04:00,TSLA,chinese ev maker xpeng motors seeks dollars 00 million us ipo report,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998779296875
1248344,1248344,1261202.0,Here's Why Nio Shares Are Rallying To A Multi-Month High,2020-06-03 12:14:00-04:00,TSLA,heres why nio shares are rallying to a multi month high,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}",positive,0.9996316432952881
1248345,1248345,1261203.0,'Rumor: Tesla and UK government are working on a factory' -Electrek,2020-06-03 11:25:00-04:00,TSLA,rumor tesla and uk government are working on a factory electrek,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998799562454224
1248346,1248346,1261204.0,"Tesla's China, Europe Performance Suggests Quarter Will Be One Of Automaker's Weakest, Says Gordon Johnson",2020-06-03 10:41:00-04:00,TSLA,teslas china europe performance suggests quarter will be one of automakers weakest says gordon johnson,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.5106}",negative,0.9986611604690552
1248347,1248347,1261205.0,"ESPAÑOL • Warren Buffet y Elon Musk, Saqueos en Dispensarios, Aurora Cannabis y Aphria, Clever Leaves, Carey Hart y Más",2020-06-02 18:00:00-04:00,TSLA,español • warren buffet y elon musk saqueos en dispensarios aurora cannabis y aphria clever leaves carey hart y más,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.4588}",neutral,0.999874472618103
1248348,1248348,1261206.0,Could COVID-19 Be Good For EVs?,2020-06-02 15:32:00-04:00,TSLA,could covid 19 be good for evs,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",positive,0.9989238381385803
1248349,1248349,1261207.0,"Tesla Analyst Values SpaceX At $50B, With Starlink The Biggest Growth Driver",2020-06-02 12:20:00-04:00,TSLA,tesla analyst values spacex at dollars 0 billion with starlink the biggest growth driver,"{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.6486}",positive,0.9729540944099426
1248350,1248350,1261208.0,Financials Sector Could Be In Focus Today As Treasury Yields Tick Higher,2020-06-02 10:44:00-04:00,TSLA,financials sector could be in focus today as treasury yields tick higher,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.2023}",positive,0.9974561333656311
1248351,1248351,1261209.0,Electric Cars Represented 43.1% Share Of All New Car Sales In Norway In May,2020-06-02 10:37:00-04:00,TSLA,electric cars represented 43.1 percent share of all new car sales in norway in may,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}",neutral,0.9998804330825806
1248352,1248352,1261210.0,Tesla CEO Musk Says Other Three Officers Should Be Charged In Floyd's Murder Case,2020-06-02 06:12:00-04:00,TSLA,tesla ceo musk says other three officers should be charged in floyds murder case,"{'neg': 0.351, 'neu': 0.649, 'pos': 0.0, 'compound': -0.7579}",neutral,0.9998514652252197
1248353,1248353,1261211.0,Elon Musk Tweets: Off Twitter for a while,2020-06-02 05:22:00-04:00,TSLA,elon musk tweets off twitter for a while,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.999869704246521
1248354,1248354,1261212.0,"SpaceX Falcon 9 Launch A 'Major Shot In The Arm' For Tesla Brand, Analyst Says",2020-06-01 16:35:00-04:00,TSLA,spacex falcon 9 launch a major shot in the arm for tesla brand analyst says,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.9199656248092651
1248355,1248355,1261213.0,"Wedbush Maintains Neutral Rating On Tesla, Says 'We continue to believe EV demand in China is starting to accelerate with Tesla competing with a number of domestic and international competitors for market share'",2020-06-01 15:23:00-04:00,TSLA,wedbush maintains neutral rating on tesla says we continue to believe ev demand in china is starting to accelerate with tesla competing with a number of domestic and international competitors for market share,"{'neg': 0.043, 'neu': 0.857, 'pos': 0.1, 'compound': 0.25}",positive,0.9996544122695923
1248356,1248356,1261214.0,Wedbush Says 'Battery enhancements and China remain key to the Telsa story',2020-06-01 15:22:00-04:00,TSLA,wedbush says battery enhancements and china remain key to the telsa story,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",positive,0.8562344908714294
1248357,1248357,1261215.0,"Wedbush Says 'SpaceX Success Further Elevates Musk and Tesla Brand'; Says While Tesla And SpaceX Are Separate, 'from a consumer perspective the Musk DNA remains the linchpin to both of these next generation technology stalwarts'",2020-06-01 15:21:00-04:00,TSLA,wedbush says spacex success further elevates musk and tesla brand says while tesla and spacex are separate from a consumer perspective the musk dna remains the linchpin to both of these next generation technology stalwarts,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.5719}",positive,0.9996687173843384
1248358,1248358,1261216.0,"Tesla Shares Spike, Hitting Session High Of $886.6 After Wedbush Note Rumors",2020-06-01 14:44:00-04:00,TSLA,tesla shares spike hitting session high of dollars 86.6 after wedbush note rumors,"{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.296}",positive,0.9994887113571167
1248359,1248359,1261217.0,"Watching Teslare Shares As Hearing Wedbush Publishing Note On Space X Launch, Battery Announcement",2020-06-01 14:43:00-04:00,TSLA,watching teslare shares as hearing wedbush publishing note on space x launch battery announcement,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.296}",neutral,0.9998579025268555
1248360,1248360,1261218.0,PreMarket Prep Stock Of The Day: Tesla,2020-06-01 13:03:00-04:00,TSLA,premarket prep stock of the day tesla,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998852014541626
1248361,1248361,1261219.0,"Shares of several consumer discretionary companies are trading higher as equities gain amid continued optimism towards a rebound in economic activity, which could lead to a potential rebound in spending.",2020-06-01 11:04:00-04:00,TSLA,shares of several consumer discretionary companies are trading higher as equities gain amid continued optimism towards a rebound in economic activity which could lead to a potential rebound in spending,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.8442}",positive,0.9996247291564941
1248362,1248362,1261220.0,"NASA Astronauts Launched By SpaceX Reach International Space Station, Celebrate Historic Moment",2020-06-01 08:07:00-04:00,TSLA,nasa astronauts launched by spacex reach international space station celebrate historic moment,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6486}",neutral,0.9653573632240295
1248363,1248363,1261221.0,"Cramer Gives His Opinion On Caleres, Cognex And More",2020-06-01 07:51:00-04:00,TSLA,cramer gives his opinion on caleres cognex and more,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.9998617172241211
1248364,1248364,1261222.0,"Nio CEO Says Tesla An Ally In Increasing Sales, Remains Bullish On Chinese EV Market Growth",2020-06-01 07:15:00-04:00,TSLA,nio ceo says tesla an ally in increasing sales remains bullish on chinese ev market growth,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.3818}",positive,0.9996775388717651
1248365,1248365,1261223.0,"Elon Musk's Baby Has A Nickname, Grimes Reveals",2020-06-01 05:54:00-04:00,TSLA,elon musks baby has a nickname grimes reveals,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.25}",neutral,0.9998660087585449
1248366,1248366,1261224.0,Elon Musk's SpaceX Capsule Links Up With Space Station,2020-05-31 10:52:00-04:00,TSLA,elon musks spacex capsule links up with space station,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.999843955039978
1248367,1248367,1261225.0,American Astronauts Safely Launched into Space Aboard Elon Musk's SpaceX Rocket; Scheduled to Dock With International Space Station on Sunday,2020-05-30 15:51:00-04:00,TSLA,american astronauts safely launched into space aboard elon musks spacex rocket scheduled to dock with international space station on sunday,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.5859}",neutral,0.9890981912612915
1248368,1248368,1261226.0,Tesla's Stock And SpaceX Launches: Are Traders Looking For A Connection?,2020-05-30 14:21:00-04:00,TSLA,teslas stock and spacex launches are traders looking for a connection,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral,0.999811589717865
1248369,1248369,1261227.0,"Benzinga's Top Upgrades, Downgrades For May 29, 2020",2020-05-29 10:01:00-04:00,TSLA,benzingas top upgrades downgrades for may 29 2020,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.2023}",neutral,0.9788714051246643
